trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,starttext.started,starttext.stopped,music.id,Quadrants.id,russellsQuad.started,russellsQuad.stopped,music.started,music.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.started,mouse.stopped,fixCross.started,fixCross.stopped,goodbyetext.started,goodbyetext.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,../fMRI_stim/music/Q3/MT0000534539.wav,Q4,142.36720444599996,None,142.35898339049982,154.36924602699992,[0.0275],[-0.35375],[1],[0],[0],[13.025445213000012],0.008130482499836944,None,155.399860859,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
11,0,11,0,,,../fMRI_stim/music/Q2/MT0011959819.wav,Q2,157.8023464129999,None,157.78912444349987,None,[-0.28375],[0.3325],[1],[0],[0],[2.7964851090000593],0.00325403349984299,None,160.592170507,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
12,0,12,0,,,../fMRI_stim/music/Q2/MT0001376988.wav,Q2,162.9441945179999,None,162.9338547159997,None,[-0.0425],[0.27375],[1],[0],[0],[10.376840479000066],0.004717034999657699,None,173.3154375009999,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
13,0,13,0,,,../fMRI_stim/music/Q3/MT0003053135.wav,Q3,175.70226418499988,None,175.68812798699986,187.69994330999998,[-0.00625],[-0.02125],[1],[0],[0],[14.343172931000026],0.004657165999788049,None,190.0378304589999,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
14,0,14,0,,,../fMRI_stim/music/Q4/MT0000636335.wav,Q1,192.43804482999985,None,192.42325607049986,None,[0.04875],[0.07],[1],[0],[0],[10.641662586999928],0.002191898499859235,None,203.07363653099992,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
15,0,15,0,,,../fMRI_stim/music/Q4/MT0008342962.wav,Q4,205.4732311649998,None,205.46337055399985,217.47932876699997,[0.08625],[-0.10375],[1],[0],[0],[12.792120406999857],0.007397020999860615,None,218.271744958,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
16,0,16,0,,,../fMRI_stim/music/Q4/MT0003778826.wav,Q4,220.68406613899992,None,220.6713006974999,232.681785537,[0.07],[-0.1775],[1],[0],[0],[14.068804494999995],0.00504232949992911,None,234.7612499549998,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
17,0,17,0,,,../fMRI_stim/music/Q2/MT0004882280.wav,Q2,237.15502311399996,None,237.14622397849973,None,[-0.08875],[0.2375],[1],[0],[0],[9.273544142999981],0.007457319499962978,None,246.42286316299987,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
18,0,18,0,,,../fMRI_stim/music/Q1/MT0003669917.wav,Q1,248.80355128999986,None,248.7891906934999,None,[0.0675],[0.15875],[1],[0],[0],[10.761072809000098],0.0022446405000664527,None,259.55889985,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
19,0,19,0,,,../fMRI_stim/music/Q2/MT0004447086.wav,Q2,261.96807890599985,None,261.9539633259997,None,[-0.29375],[0.325],[1],[0],[0],[6.428219417000037],0.003616469999997207,None,268.3892105609998,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
20,0,20,0,,,../fMRI_stim/music/Q1/MT0005163122.wav,Q1,270.7726189609998,None,270.7637891199999,282.7798992799999,[0.0025],[0.265],[1],[0],[0],[14.141291050000063],0.00732982800013815,None,284.9087752789999,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
21,0,21,0,,,../fMRI_stim/music/Q2/MT0007535042.wav,Q1,287.3222344829999,None,287.3081459454998,299.31340504599984,[0.00125],[0.3025],[1],[0],[0],[12.118706911000118],0.0034475104998819006,None,299.4358203559998,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
22,0,22,0,,,../fMRI_stim/music/Q3/MT0011158114.wav,Q1,301.841567617,None,301.8306817029998,None,[0.22375],[0.08625],[1],[0],[0],[8.804355379999834],0.006506884999907925,None,310.6395832139999,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
23,0,23,0,,,../fMRI_stim/music/Q4/MT0005608787.wav,Q3,313.0414995479998,None,313.02831393399975,None,[-0.00125],[-0.34875],[1],[0],[0],[10.616575631999922],0.0030439219997333566,None,323.653582145,None,,,04_04,001,2023_Mar_23_1806,musicemotionlatency,2021.2.3,119.90474814780582,
,,,,,,,,,,,,,,,,,,,,,,325.6594832379999,None,,,,,,,
