MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ3.csv,music\Q3\MT0002006203.wav,1,0,1,0,0,2,2,2,0,0,0,1,,462.01402339999913,473.9876121699999,474.0209049999994,,485.9993574,,498.03822540999863,509.48882090000006,509.5385145,510.0102379,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ3.csv,music\Q3\MT0011308097.wav,1,0,1,0,0,2,2,2,0,1,1,0,,,,,,,,510.0219556100001,521.4891919000002,521.5282052000002,522.0095617999996,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ3.csv,music\Q3\MT0014737299.wav,1,0,1,0,0,2,2,2,0,2,2,2,,,,,,,,522.02240781,533.4897459999993,533.5297672999986,534.0187883999988,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ2.csv,music\Q2\MT0011975274.wav,1,0,1,0,0,3,3,1,0,0,0,0,,534.0187883999988,545.9731192700001,546.0231601999985,,557.9793436,,570.0240920099986,581.4743273999993,581.5380553999985,582.0011064999999,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ2.csv,music\Q2\MT0003326925.wav,1,0,1,0,0,3,3,1,0,1,1,1,,,,,,,,582.0081162099996,593.4747711,593.5190290999999,593.9991787999988,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ2.csv,music\Q2\MT0017475710.wav,1,0,1,0,0,3,3,1,0,2,2,2,,,,,,,,594.0082568099988,605.4753975999993,605.5083166999993,606.0910776000001,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,18,2,True,2023-08-03_15h49.51.466,BrainplaybackQuadrants,2022.2.4,59.72841489700146,
,,,,,,,,,,,,,,,,,,,,,,,,,606.0910776000001,630.0430474999994,630.0927170999985,631.0427314999997,,,,,,,,
