MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0029492542.wav,0,0,0,0,0,2,2,0,0,2,2,1,,,,,,,,237.2747805200008,248.74199689998932,248.77624690000084,249.27173909998965,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ1.csv,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,music\Q4\MT0030495725.wav,0,0,0,0,0,3,3,3,0,0,0,1,,249.27173909998965,261.241861639994,261.2757550999959,,273.24590989999706,,285.3264769000016,296.743012299994,296.83547340000223,297.3117177999957,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,music\Q4\MT0003710207.wav,0,0,0,0,0,3,3,3,0,1,1,2,,,,,,,,297.31025069999305,308.74414070000057,308.8156039999885,309.3075480999978,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,music\Q4\MT0007064420.wav,0,0,0,0,0,3,3,3,0,2,2,0,,,,,,,,309.3106506999975,320.7446321999887,320.8147420999885,321.30302229999506,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ3.csv,music\Q3\MT0015665796.wav,1,0,1,0,0,0,0,2,0,0,0,0,,321.30302229999506,333.2950109399957,333.3116905999923,345.3121187999932,345.3121187999932,,357.3617498600011,368.7956642999925,368.87466709999717,369.36503020000237,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ3.csv,music\Q3\MT0002087541.wav,1,0,1,0,0,0,0,2,0,1,1,2,,,,,,,,369.3627956999917,380.79670759999135,380.8763695999951,381.3603509999957,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ3.csv,music\Q3\MT0005520274.wav,1,0,1,0,0,0,0,2,0,2,2,1,,,,,,,,381.3632369999905,392.7971639000025,392.8660567999905,393.3139334000007,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ3.csv,,1,0,1,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,music\Q4\MT0007207968.wav,1,0,1,0,0,1,1,3,0,0,0,1,,393.3139334000007,405.2992842399966,405.31366249998973,,417.30478429999494,,429.3814026999971,440.79888370000117,440.8858229999896,441.3614660000021,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,music\Q4\MT0002448379.wav,1,0,1,0,0,1,1,3,0,1,1,2,,,,,,,,441.3654062999922,452.79923679999774,452.8764219000004,453.3650503999961,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,music\Q4\MT0030286920.wav,1,0,1,0,0,1,1,3,0,2,2,0,,,,,,,,453.365847999994,464.7993640999921,464.87532310000097,465.3422048999928,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ1.csv,music\Q1\MT0007147603.wav,1,0,1,0,0,2,2,0,0,0,0,1,,465.3422048999928,477.28770543999997,477.35442150000017,,489.29983259999426,501.35508209999534,501.36701249999896,512.8030945999926,512.8748610999901,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ1.csv,music\Q1\MT0028445777.wav,1,0,1,0,0,2,2,0,0,1,1,0,,,,,,,,513.3680291599973,524.8017480999988,524.8749528999906,525.3309354999947,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ1.csv,music\Q1\MT0002894033.wav,1,0,1,0,0,2,2,0,0,2,2,2,,,,,,,,525.3349777200011,536.8021211000014,536.835439699993,537.3202520999912,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ2.csv,music\Q2\MT0028213435.wav,1,0,1,0,0,3,3,1,0,0,0,0,,537.3202520999912,549.3025930400021,549.3193114000023,561.3051405000006,561.3051405000006,,573.3867714000007,584.8040126999986,584.8873352999944,585.3649445999908,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ2.csv,music\Q2\MT0006862088.wav,1,0,1,0,0,3,3,1,0,1,1,1,,,,,,,,585.3705169999957,596.7876830000023,596.8727229999931,597.3519032999902,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ2.csv,music\Q2\MT0003546058.wav,1,0,1,0,0,3,3,1,0,2,2,2,,,,,,,,597.3541934999885,608.7881231999927,608.854688899999,609.3928881999891,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,01,4,True,2022-11-23_15h39.50.158,BrainplaybackQuadrants,2022.2.4,59.95897606681501,
,,,,,,,,,,,,,,,,,,,,,,,,,609.3928881999891,633.3723863999912,633.4056914999965,634.372415299993,,,,,,,,
