MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ3.csv,music\Q3\MT0030422114.wav,0,0,0,0,0,2,2,2,0,2,2,2,,,,,,,276.0892982299997,287.55686009999954,287.6020933,288.0770271000001,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ3.csv,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,music\Q2\MT0006746691.wav,0,0,0,0,0,3,3,1,0,0,0,1,,,288.0770271000001,300.0572007099995,300.0901980999997,312.06262739999966,324.13943135,335.55655339999976,335.64211329999944,336.0959740999997,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,music\Q2\MT0032957418.wav,0,0,0,0,0,3,3,1,0,1,1,2,,,,,,,336.1065474400002,347.5569437999993,347.6125543999997,348.0913531999995,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,music\Q2\MT0028345470.wav,0,0,0,0,0,3,3,1,0,2,2,0,,,,,,,348.09031682999967,359.5423897999999,359.5916391999999,360.11764869999934,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ4.csv,music\Q4\MT0002698827.wav,1,0,1,0,0,0,0,3,0,0,0,2,,,360.11764869999934,372.1078196100002,372.1244643,384.1120357,396.1752954399999,407.6090648999998,407.68243509999957,408.1395265000001,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ4.csv,music\Q4\MT0015706588.wav,1,0,1,0,0,0,0,3,0,1,1,0,,,,,,,408.1424305300002,419.6089154000001,419.6518003000001,420.1376371999995,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ4.csv,music\Q4\MT0011886148.wav,1,0,1,0,0,0,0,3,0,2,2,1,,,,,,,420.14450052999973,431.6099147999994,431.6720215999994,432.16402800000014,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ4.csv,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,music\Q2\MT0009421924.wav,1,0,1,0,0,1,1,1,0,0,0,1,,,432.16402800000014,444.1103798099998,444.1770338999995,456.1123711,468.1461335299996,479.6115920000002,479.6782448999993,480.1578684999995,456.1123711,468.1427715,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,music\Q2\MT0003782002.wav,1,0,1,0,0,1,1,1,0,1,1,2,,,,,,,480.16158343999996,491.6120030000002,491.6618682999997,492.1574406999998,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,music\Q2\MT0013313448.wav,1,0,1,0,0,1,1,1,0,2,2,0,,,,,,,492.1620280400002,503.61242309999943,503.66231309999966,504.17112779999934,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ2.csv,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ3.csv,music\Q3\MT0008841966.wav,1,0,1,0,0,2,2,2,0,0,0,1,,,504.17112779999934,516.1128322099999,516.1795631999994,528.1143807999997,540.1636541400003,551.6140879999994,551.6714164999994,552.1646984999998,,540.1630090999997,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ3.csv,music\Q3\MT0002142155.wav,1,0,1,0,0,2,2,2,0,1,1,2,,,,,,,552.16409294,563.6145274999999,563.6714357999999,564.1458751,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ3.csv,music\Q3\MT0011969592.wav,1,0,1,0,0,2,2,2,0,2,2,0,,,,,,,564.1478565299999,575.6149968,575.6606474,576.1731117999998,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ1.csv,music\Q1\MT0010900969.wav,1,0,1,0,0,3,3,0,0,0,0,1,,,576.1731117999998,588.1170608099997,588.1820231000002,600.1158055999995,612.1661439399995,623.6167432000002,623.6713314999997,624.1622675999997,,612.1565309999996,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ1.csv,music\Q1\MT0014576739.wav,1,0,1,0,0,3,3,0,0,1,1,0,,,,,,,624.1666077399996,635.6168511999995,635.6706617,636.1399759999995,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ1.csv,music\Q1\MT0003144898.wav,1,0,1,0,0,3,3,0,0,2,2,2,,,,,,,636.1501727299997,647.6174745999997,647.661368,648.2643244999999,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
MusicListQ1.csv,,1,0,1,0,0,3,3,0,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,06,1,True,2023-01-19_17h55.32.481,BrainplaybackQuadrants,2022.2.4,59.73719219650064,
,,,,,,,,,,,,,,,,,,,,,,,,,,648.2643244999999,672.2182023999994,672.2681011999994,673.2181657000001,,,,,,,,
