MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0001641228.wav,0,0,0,0,0,3,3,3,0,0,0,1,,245.60270619999937,257.5900347900004,257.60670279999977,269.5982120999997,281.6407809700008,293.091356500001,293.14903349999986,293.6058799000002,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ4.csv,music\Q4\MT0001438043.wav,0,0,0,0,0,3,3,3,0,1,1,0,,,,,,293.6079138799993,305.0917014000006,305.10814220000066,305.6079917999996,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ4.csv,music\Q4\MT0000901959.wav,0,0,0,0,0,3,3,3,0,2,2,2,,,,,,305.6077675800003,317.0922950000004,317.10826090000046,317.63759709999977,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ4.csv,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ1.csv,music\Q1\MT0009213083.wav,1,0,1,0,0,0,0,0,0,0,0,2,,317.63759709999977,329.62535139000084,329.64266280000083,341.6281383000005,353.6761050700001,365.1266876000009,365.17752459999974,365.6448741000004,341.6281383000005,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ1.csv,music\Q1\MT0008675527.wav,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,365.64385428000026,377.1276137999994,377.1477431000003,377.6470076000005,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ1.csv,music\Q1\MT0002538335.wav,1,0,1,0,0,0,0,0,0,2,2,0,,,,,,377.6602960699997,389.1280960999993,389.16811210000014,389.6475415999994,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ1.csv,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ2.csv,music\Q2\MT0003326925.wav,1,0,1,0,0,1,1,1,0,0,0,0,,389.6475415999994,401.63072728999924,401.6471612999994,413.63880679999966,425.6811738699993,437.13170720000016,437.18843670000024,437.6510909000008,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ2.csv,music\Q2\MT0008346862.wav,1,0,1,0,0,1,1,1,0,1,1,2,,,,,,437.6649314700002,449.1325111999995,449.1807396000004,449.6486043999994,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ2.csv,music\Q2\MT0007697753.wav,1,0,1,0,0,1,1,1,0,2,2,1,,,,,,449.6490399800001,461.13293150000027,461.15928300000087,461.6558225000008,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ2.csv,,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ3.csv,music\Q3\MT0002006203.wav,1,0,1,0,0,2,2,2,0,0,0,0,,461.6558225000008,473.63329008999955,473.66630740000073,485.63885819999996,497.6836875700005,509.1346345000002,509.188664700001,509.6520230999995,485.63885819999996,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ3.csv,music\Q3\MT0007438571.wav,1,0,1,0,0,2,2,2,0,1,1,2,,,,,,509.6508072800003,521.135030200001,521.1590032000004,521.6512480000001,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ3.csv,music\Q3\MT0007043936.wav,1,0,1,0,0,2,2,2,0,2,2,1,,,,,,521.6516477799992,533.1351073999995,533.1599024999996,533.6651564999993,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ4.csv,music\Q4\MT0010485603.wav,1,0,1,0,0,3,3,3,0,0,0,2,,533.6651564999993,545.6354478900009,545.6692297999998,557.6386550000007,569.6863161699997,581.1371601999999,581.1892721000004,581.6532951999998,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ4.csv,music\Q4\MT0001942272.wav,1,0,1,0,0,3,3,3,0,1,1,0,,,,,,581.6536846800004,593.137259000001,593.1581953999994,593.6675094000002,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ4.csv,music\Q4\MT0009075362.wav,1,0,1,0,0,3,3,3,0,2,2,1,,,,,,593.6704107700001,605.1376887999995,605.1783594999997,605.7416752000008,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,16,4,True,2023-04-17_16h07.27.184,BrainplaybackQuadrants,2022.2.4,59.948624029043756,
,,,,,,,,,,,,,,,,,,,,,,,,605.7416752000008,629.7051458000005,629.7552414000002,630.7052447000005,,,,,,,,
