MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0003594672.wav,1,0,1,0,0,2,2,0,0,0,0,1,,481.8944038000009,493.8614686799994,493.8947982000009,505.8785938000001,517.9123052399997,529.3627044999994,529.4293711000009,529.8960588000009,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
MusicListQ1.csv,music\Q1\MT0026753600.wav,1,0,1,0,0,2,2,0,0,1,1,2,,,,,,529.8960517399997,541.3631401999992,541.4131584000006,541.8964723999998,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
MusicListQ1.csv,music\Q1\MT0001189913.wav,1,0,1,0,0,2,2,0,0,2,2,0,,,,,,541.8964711399991,553.3468673000007,553.4135511999993,553.8802372999999,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
MusicListQ4.csv,music\Q4\MT0028709149.wav,1,0,1,0,0,3,3,3,0,0,0,2,,553.8802372999999,565.8473002800004,565.8806433999998,577.8644107,589.89813724,601.3485349000002,601.4152601999995,601.8818917999997,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
MusicListQ4.csv,music\Q4\MT0003454112.wav,1,0,1,0,0,3,3,3,0,1,1,1,,,,,,601.8818867399992,613.3489540999999,613.3823358000009,613.8823023000004,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
MusicListQ4.csv,music\Q4\MT0000550961.wav,1,0,1,0,0,3,3,3,0,2,2,0,,,,,,613.8823102400007,625.3493710999992,625.3827497000002,625.9827487000002,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
MusicListQ4.csv,,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,20,3,True,2023-09-26_15h26.09.445,BrainplaybackQuadrants,2022.2.4,59.9997360008976,
,,,,,,,,,,,,,,,,,,,,,,,,625.9827487000002,649.9335726000008,649.9835595999994,650.9336089999997,,,,,,,,
