MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,WelcomeMessage.stopped,Baseline1.started,Noise.started,Baseline1.stopped,Baseline2.started,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Noise.stopped,Baseline2.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ4.csv,music\Q4\MT0003454112.wav,1,0,1,0,0,0,0,3,0,0,0,0,,,324.0060325999948,336.0037210199953,336.0204556999961,348.0065098999912,360.08782119999523,371.50500819999434,371.59559099999024,372.0696833999973,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ4.csv,music\Q4\MT0001394087.wav,1,0,1,0,0,0,0,3,0,1,1,1,,,,,,,372.0715687000047,383.5054455999925,383.57559069999843,384.06916079999064,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ4.csv,music\Q4\MT0031886830.wav,1,0,1,0,0,0,0,3,0,2,2,2,,,,,,,384.07196909999766,395.50592339999275,395.5756934999954,396.04209839999385,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ4.csv,,1,0,1,0,0,0,0,3,,,,,,,,,,,,,,,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ1.csv,music\Q1\MT0003594672.wav,1,0,1,0,0,1,1,0,0,0,0,0,,,396.04209839999385,408.00617711999803,408.05617589999747,420.0066472000035,432.04036876000464,443.4908579000039,443.5445456000016,444.0503807999921,420.0066472000035,432.0373477999965,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ1.csv,music\Q1\MT0031922089.wav,1,0,1,0,0,1,1,0,0,1,1,2,,,,,,,444.0573192000011,455.49128380000184,455.5647452999983,456.0193644999963,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ1.csv,music\Q1\MT0002033629.wav,1,0,1,0,0,1,1,0,0,2,2,1,,,,,,,456.02461716000107,467.4917052999954,467.5320977999945,468.0292302000016,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ1.csv,,1,0,1,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ3.csv,music\Q3\MT0001533920.wav,1,0,1,0,0,2,2,2,0,0,0,1,,,468.0292302000016,479.9921464200015,480.04214160000265,491.99542669999937,504.0761571000039,515.4934570000041,515.5854896999954,516.0603856999951,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ3.csv,music\Q3\MT0003037596.wav,1,0,1,0,0,2,2,2,0,1,1,0,,,,,,,516.060006700005,527.4938896999956,527.5652678000042,528.05493079999,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ3.csv,music\Q3\MT0030252676.wav,1,0,1,0,0,2,2,2,0,2,2,2,,,,,,,528.0602491000027,539.4942730999901,539.5651436999906,540.0353451999981,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ2.csv,music\Q2\MT0004293364.wav,1,0,1,0,0,3,3,1,0,0,0,0,,,540.0353451999981,551.9941173199913,552.0450152999983,564.0119684999954,576.078871500009,587.4960385000013,587.5841767999955,588.0579015999974,564.0119684999954,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ2.csv,music\Q2\MT0030214520.wav,1,0,1,0,0,3,3,1,0,1,1,2,,,,,,,588.0626132000034,599.496581799991,599.5649742999958,600.0533885000041,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ2.csv,music\Q2\MT0002385077.wav,1,0,1,0,0,3,3,1,0,2,2,1,,,,,,,600.0630596999981,611.4969824,611.5642141999997,612.102109600004,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,01,1,True,2022-11-23_15h00.32.477,brainplayback_quadrants,2022.2.4,59.96336238583155,
,,,,,,,,,,,,,,,,,,,,,,,,,,612.102109600004,636.0812647999992,636.1145748999988,637.0812764000002,,,,,,,,
