MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ1.csv,music\Q1\MT0000442827.wav,0,0,0,0,0,2,2,0,0,2,2,2,,,,,,,,253.03079210000143,264.48129470000276,264.5320517,265.0010919000015,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ1.csv,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,music\Q2\MT0011975274.wav,0,0,0,0,0,3,3,1,0,0,0,0,,265.0010919000015,276.98190920000195,277.01525400000173,288.998864600002,288.998864600002,,301.03265890000256,312.48303790000136,312.54042010000194,313.00339170000007,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,music\Q2\MT0000456939.wav,0,0,0,0,0,3,3,1,0,1,1,2,,,,,,,,313.0164467000024,324.4837189000027,324.5230700000029,325.006397000001,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,music\Q2\MT0002415184.wav,0,0,0,0,0,3,3,1,0,2,2,1,,,,,,,,325.0170426000033,336.48420530000294,336.52250280000226,337.041734800001,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,,0,0,0,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ1.csv,music\Q1\MT0029874624.wav,1,0,1,0,0,0,0,0,0,0,0,0,,337.041734800001,349.03450940000255,349.0511768000033,,361.04137980000087,,373.08554060000023,384.5358464000019,384.59104260000095,385.0518432000026,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ1.csv,music\Q1\MT0010900969.wav,1,0,1,0,0,0,0,0,0,1,1,1,,,,,,,,385.05246140000304,396.53630890000204,396.5633861000024,397.04861470000105,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ1.csv,music\Q1\MT0001898830.wav,1,0,1,0,0,0,0,0,0,2,2,2,,,,,,,,397.0528778000014,408.5366374000005,408.561572300001,409.0658519000026,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ1.csv,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ4.csv,music\Q4\MT0031495046.wav,1,0,1,0,0,1,1,3,0,0,0,0,,409.0658519000026,421.0373594000033,421.07072120000157,,433.04371860000174,,445.0881551000013,456.538595500002,456.59169850000035,457.058100000002,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ4.csv,music\Q4\MT0001195535.wav,1,0,1,0,0,1,1,3,0,1,1,2,,,,,,,,457.07190740000004,468.5390441000018,468.5811649000025,469.0614361000007,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ4.csv,music\Q4\MT0011886148.wav,1,0,1,0,0,1,1,3,0,2,2,1,,,,,,,,469.0723800000007,480.5393941000002,480.5823057000016,481.0702865000021,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ3.csv,music\Q3\MT0008841966.wav,1,0,1,0,0,2,2,2,0,0,0,1,,481.0702865000021,493.0400373000033,493.07328410000264,,505.0533635000029,,517.0908656000021,528.5413316000013,528.5919353000027,529.0615591000023,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ3.csv,music\Q3\MT0028947009.wav,1,0,1,0,0,2,2,2,0,1,1,0,,,,,,,,529.0746634000017,540.5417885000024,540.5821011000007,541.0612820000024,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ3.csv,music\Q3\MT0001526386.wav,1,0,1,0,0,2,2,2,0,2,2,2,,,,,,,,541.0751460000021,552.5422421000003,552.5829606000007,553.075932900003,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,music\Q2\MT0002372242.wav,1,0,1,0,0,3,3,1,0,0,0,2,,553.075932900003,565.0426955000024,565.0759797999999,,577.0522799999999,,589.093757400001,600.5275382,600.5942300000024,601.0565056000014,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,music\Q2\MT0009421924.wav,1,0,1,0,0,3,3,1,0,1,1,1,,,,,,,,601.0608061000013,612.5279796000032,612.5635505999999,613.0514650000005,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,music\Q2\MT0029772184.wav,1,0,1,0,0,3,3,1,0,2,2,0,,,,,,,,613.0613261999998,624.5284266000017,624.5637179000005,625.1513639000004,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,05,2,True,2023-01-26_18h13.33.188,BrainplaybackQuadrants,2022.2.4,59.09061900941441,
,,,,,,,,,,,,,,,,,,,,,,,,,625.1513639000004,649.1126132000027,649.162671500002,650.1129250000013,,,,,,,,
