MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ4.csv,music\Q4\MT0028709149.wav,1,0,1,0,0,1,1,3,0,2,2,2,,,,,,,,484.0192539199998,495.4862699000005,495.5309126000002,496.0074345000003,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,music\Q3\MT0000523076.wav,1,0,1,0,0,2,2,2,0,0,0,0,,496.0074345000003,507.9867038400004,508.0200353,,519.9893263000004,,532.0375728199998,543.4880412000002,543.5389080000004,544.0022313,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,music\Q3\MT0014665667.wav,1,0,1,0,0,2,2,2,0,1,1,2,,,,,,,,544.0046488800003,555.4884155,555.5092783,556.0037441000004,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,music\Q3\MT0003037596.wav,1,0,1,0,0,2,2,2,0,2,2,1,,,,,,,,556.0050824800005,567.4888871000003,567.5093011999998,568.0143065000002,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ3.csv,,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,music\Q2\MT0001333258.wav,1,0,1,0,0,3,3,1,0,0,0,0,,568.0143065000002,579.9892807399999,580.0227173000003,,591.9907352,604.0191680999997,604.0235908200003,615.4906529999998,615.5284897000001,616.0111470000002,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,music\Q2\MT0004293364.wav,1,0,1,0,0,3,3,1,0,1,1,1,,,,,,,,616.0240168199999,627.4909860999996,627.5279305000004,628.0059186999997,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,music\Q2\MT0016743722.wav,1,0,1,0,0,3,3,1,0,2,2,2,,,,,,,,628.0077401800004,639.4914564000001,639.5089195999999,640.0909112999998,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
MusicListQ2.csv,,1,0,1,0,0,3,3,1,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,13,3,True,2023-03-30_16h37.20.932,BrainplaybackQuadrants,2022.2.4,59.72559671858033,
,,,,,,,,,,,,,,,,,,,,,,,,,640.0909112999998,664.0590849999999,664.0923143999999,665.0591342999996,,,,,,,,
