MusicsSelect,musics,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trialsMusics.thisRepN,trialsMusics.thisTrialN,trialsMusics.thisN,trialsMusics.thisIndex,WelcomeMessage.started,Baseline1.started,Noise.started,Baseline1.stopped,Noise.stopped,Baseline2.started,Baseline2.stopped,MusicExcerpt.started,ISI.started,MusicExcerpt.stopped,ISI.stopped,Baseline3.started,GoodbyeText.started,Baseline3.stopped,GoodbyeText.stopped,participant,session,trigger,date,expName,psychopyVersion,frameRate,
MusicListQ2.csv,,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,music\Q4\MT0006037085.wav,1,0,1,0,0,1,1,3,0,0,0,0,,382.9399801999998,394.8914836599994,394.94312419999915,,406.89889609999955,,418.95904533999914,430.3921223999996,430.4683247999992,430.91002429999935,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,music\Q4\MT0001109401.wav,1,0,1,0,0,1,1,3,0,1,1,1,,,,,,,,430.9087677199998,442.39312529999916,442.41854859999967,442.9401438999994,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,music\Q4\MT0007556029.wav,1,0,1,0,0,1,1,3,0,2,2,2,,,,,,,,442.94316873999963,454.39364449999994,454.45635739999943,454.9419191999996,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ4.csv,,1,0,1,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ1.csv,music\Q1\MT0001757676.wav,1,0,1,0,0,2,2,0,0,0,0,1,,454.9419191999996,466.8939446599994,466.9439690999998,,478.89824859999953,,490.9440222799993,502.3951623999992,502.44760589999987,502.92189979999966,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ1.csv,music\Q1\MT0005625762.wav,1,0,1,0,0,2,2,0,0,1,1,0,,,,,,,,502.9285498799998,514.3956646999995,514.4288281999998,514.9248453999999,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ1.csv,music\Q1\MT0008222676.wav,1,0,1,0,0,2,2,0,0,2,2,2,,,,,,,,514.9289692799993,526.3961024999999,526.4362629999996,526.9480324999995,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ1.csv,,1,0,1,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,music\Q3\MT0001523435.wav,1,0,1,0,0,3,3,2,0,0,0,1,,526.9480324999995,538.8965545599991,538.9631635999995,550.8972442999993,550.8972442999993,562.9400920999997,562.947434439999,574.3978457999992,574.4557831999991,574.9209748999992,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,music\Q3\MT0006171393.wav,1,0,1,0,0,3,3,2,0,1,1,2,,,,,,,,574.9311891799997,586.3982785999997,586.4379804,586.9454036999996,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,music\Q3\MT0004817670.wav,1,0,1,0,0,3,3,2,0,2,2,0,,,,,,,,586.9483194399994,598.3987164,598.4654449,599.0235366999996,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
MusicListQ3.csv,,1,0,1,0,0,3,3,2,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,14,2,True,2023-04-03_13h14.58.229,BrainplaybackQuadrants,2022.2.4,59.93299491178965,
,,,,,,,,,,,,,,,,,,,,,,,,,599.0235366999996,622.9830082999997,623.0329900999996,623.9830237999995,,,,,,,,
